athlete_id,name,born_date,born_city,born_region,born_country,noc,height_cm,weight_kg,died_date
276,vijay amritraj,1953-12-14 00:00:00,chennai madras,tamil nadu,ind,india,193.0,75.0,unknown
277,chetan baboor,1974-04-22 00:00:00,unknown,unknown,unknown,india,188.0,70.0,unknown
278,deepankar bhattacharya,1972-02-01 00:00:00,unknown,unknown,unknown,india,178.0,68.0,unknown
279,mahesh bhupathi,1974-06-07 00:00:00,chennai madras,tamil nadu,ind,india,185.0,88.0,unknown
280,ali athar fyzee,1883-08-28 00:00:00,mumbai,maharashtra,ind,india,176.0,70.0,19631103
281,sujay ghorpade,1965-01-10 00:00:00,unknown,unknown,unknown,india,176.0,70.0,unknown
282,s m hadi,1899-08-12 00:00:00,hyderabad,andhra pradesh,ind,india,176.0,70.0,19710714
283,sydney jacob,1879-10-28 00:00:00,kasauli,himachal pradesh,ind,india,176.0,70.0,19770214
284,ramesh krishnan,1961-06-05 00:00:00,chennai madras,tamil nadu,ind,india,170.0,63.0,unknown
285,vimal kumar,1962-11-19 00:00:00,unknown,unknown,unknown,india,184.0,78.0,unknown
286,kamlesh mehta,1960-05-01 00:00:00,mumbai,maharashtra,ind,india,176.0,70.0,unknown
287,leander paes,1973-06-17 00:00:00,kolkata calcutta,west bengal,ind,india,178.0,77.0,unknown
288,donald rutnam,1902-09-19 00:00:00,colombo,basnahira,sri,india,176.0,70.0,19680610
289,mohammed sleem,1892-01-14 00:00:00,multan,punjab,pak,india,176.0,70.0,unknown
290,ngel bello,1951-01-09 00:00:00,vigo,pontevedra,esp,argentina,176.0,70.0,20130613
291,claudio pafundi,1962-01-31 00:00:00,unknown,unknown,unknown,argentina,176.0,70.0,unknown
292,maureen adams,1937-08-27 00:00:00,unknown,unknown,unknown,australia,169.0,68.0,20171215
293,deonne bridger,1972-05-15 00:00:00,perth,western australia,aus,australia,168.0,62.0,unknown
294,terry donovan,1944-12-27 00:00:00,unknown,unknown,unknown,australia,157.0,53.0,unknown
295,myfanwy matthews,1975-12-29 00:00:00,dubbo,new south wales,aus,australia,174.0,60.0,unknown
296,carole toy,1948-07-18 00:00:00,unknown,unknown,unknown,australia,164.0,61.0,unknown
297,david anear,1948-03-26 00:00:00,lowestoft,england,gbr,australia,175.0,80.0,unknown
298,christopher blake,1953-06-13 00:00:00,unknown,unknown,unknown,australia,180.0,81.0,unknown
299,scott dumbrell,1961-02-03 00:00:00,unknown,unknown,unknown,australia,182.0,66.0,unknown
300,simon fairweather,1969-10-09 00:00:00,adelaide,south australia,aus,australia,175.0,71.0,unknown
301,jackson fear,1978-01-13 00:00:00,sydney,new south wales,aus,australia,178.0,125.0,20060721
302,matt gray,1973-06-24 00:00:00,yea,victoria,aus,australia,189.0,86.0,unknown
303,grant greenham,1954-07-20 00:00:00,perth,western australia,aus,australia,176.0,70.0,20180823
304,scott hunterrussell,1970-06-01 00:00:00,sydney,new south wales,aus,australia,164.0,65.0,unknown
305,terry reilly,1947-10-24 00:00:00,unknown,unknown,unknown,australia,180.0,72.0,unknown
306,graeme telford,1942-03-19 00:00:00,unknown,unknown,unknown,australia,185.0,70.0,unknown
307,rodney wagner,1955-07-30 00:00:00,unknown,unknown,unknown,australia,183.0,89.0,unknown
308,ursula valenta,1951-07-17 00:00:00,unknown,unknown,unknown,austria,171.0,62.0,unknown
309,peter mitterer,1947-04-12 00:00:00,gmunden,obersterreich,aut,austria,180.0,79.0,unknown
310,oswald probst,1935-07-09 00:00:00,wien vienna,wien,aut,austria,172.0,67.0,20150715
311,marieclaire van stevens,1948-05-22 00:00:00,vilvoorde,vlaams brabant,bel,belgium,157.0,60.0,unknown
312,raymonda verlinden,1945-09-25 00:00:00,kessel,antwerpen,bel,belgium,157.0,60.0,unknown
313,alphonse allaert,1872-10-27 00:00:00,sintmichiels,westvlaanderen,bel,belgium,176.0,70.0,unknown
314,andr baeyens,1946-09-29 00:00:00,erondegem,oostvlaanderen,bel,belgium,168.0,70.0,unknown
315,pierre blacks,1948-10-20 00:00:00,ixelles,rgion de bruxellescapitale,bel,belgium,182.0,75.0,unknown
316,edmond cloetens,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
317,robert cogniaux,1934-05-29 00:00:00,asse,vlaams brabant,bel,belgium,173.0,75.0,unknown
318,jos daman,1945-10-15 00:00:00,mechelen mechlin,antwerpen,bel,belgium,167.0,70.0,unknown
319,victor de knibber,1875-01-23 00:00:00,sintjoosttennode,rgion de bruxellescapitale,bel,belgium,176.0,70.0,unknown
320,patrick de koning,1961-04-23 00:00:00,dendermonde,oostvlaanderen,bel,belgium,178.0,92.0,unknown
321,jrme de mayer,1875-07-21 00:00:00,unknown,unknown,unknown,belgium,176.0,70.0,19580818
322,louis delcon,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
323,druart jr,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
324,louis fierens,1875-10-14 00:00:00,duffel,antwerpen,bel,belgium,176.0,70.0,19670101
325,firmin flamand,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
326,emmanuel foulon,1871-12-29 00:00:00,frameries,hainaut,bel,belgium,176.0,70.0,19450722
327,joseph hermans,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
328,francis notenboom,1957-08-09 00:00:00,essen,antwerpen,bel,belgium,180.0,83.0,unknown
329,louis van beeck,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
330,louis van de perck,1889-10-14 00:00:00,hoboken,antwerpen,bel,belgium,176.0,70.0,19531130
331,auguste van de verre,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
332,willy van den bossche,1949-01-22 00:00:00,adegem,oostvlaanderen,bel,belgium,176.0,78.0,unknown
333,hubert van innis,1866-02-24 00:00:00,elewijt,vlaams brabant,bel,belgium,176.0,70.0,19611125
334,edmond van moer,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
335,pierre van tilt,unknown,unknown,unknown,unknown,belgium,176.0,70.0,unknown
336,paul vermeiren,1963-08-27 00:00:00,herentals,antwerpen,bel,belgium,181.0,79.0,unknown
337,marnix vervinck,1959-08-09 00:00:00,beernem,westvlaanderen,bel,belgium,172.0,72.0,unknown
338,karma chhoden,1966-06-13 00:00:00,unknown,unknown,unknown,bhutan,174.0,55.0,unknown
339,sonam chuki,1963-04-07 00:00:00,unknown,unknown,unknown,bhutan,163.0,48.0,unknown
340,rinzi lham,1967-10-10 00:00:00,unknown,unknown,unknown,bhutan,163.0,57.0,unknown
341,namgyal lhamu,1974-04-05 00:00:00,unknown,unknown,unknown,bhutan,163.0,57.0,unknown
342,pem tshering,1975-09-10 00:00:00,unknown,unknown,unknown,bhutan,176.0,70.0,unknown
343,karma tshomo,1973-10-10 00:00:00,unknown,unknown,unknown,bhutan,176.0,70.0,unknown
344,ugyen ugyen,1974-06-02 00:00:00,unknown,unknown,unknown,bhutan,176.0,70.0,unknown
345,thinley dorji,1950-11-20 00:00:00,unknown,unknown,unknown,bhutan,180.0,75.0,unknown
346,jubzang jubzang,1971-05-07 00:00:00,unknown,unknown,unknown,bhutan,163.0,55.0,unknown
347,nawangdash pelzang,1951-07-15 00:00:00,unknown,unknown,unknown,bhutan,176.0,60.0,unknown
348,karma tenzin,1972-12-01 00:00:00,unknown,unknown,unknown,bhutan,176.0,70.0,unknown
349,jigme tshering,1959-10-18 00:00:00,unknown,unknown,unknown,bhutan,163.0,58.0,unknown
350,lhendup tshering,1947-06-05 00:00:00,unknown,unknown,unknown,bhutan,173.0,77.0,unknown
351,pema tshering,1951-07-15 00:00:00,unknown,unknown,unknown,bhutan,165.0,65.0,unknown
352,volha yakusheva,1974-10-07 00:00:00,vitebsk,vitebsk,blr,belarus,176.0,70.0,unknown
353,volha zabuhinamoroz,1966-12-09 00:00:00,minsk,minsk,blr,belarus,176.0,70.0,unknown
354,arci kempner,1934-02-03 00:00:00,porto alegre,rio grande do sul,bra,brazil,170.0,60.0,unknown
355,jorge azevedo,1950-05-10 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,168.0,70.0,unknown
356,renato dutra e mello,1955-05-12 00:00:00,rio de janeiro,rio de janeiro,bra,brazil,167.0,72.0,unknown
357,vtor krieger,1960-04-30 00:00:00,porto alegre,rio grande do sul,bra,brazil,176.0,70.0,unknown
358,tsvetanka stoycheva,1960-03-01 00:00:00,unknown,unknown,unknown,bulgaria,174.0,63.0,unknown
359,ivan ivanov,1956-06-10 00:00:00,unknown,unknown,unknown,bulgaria,176.0,70.0,unknown
360,petko kichev,1950-06-09 00:00:00,unknown,unknown,unknown,bulgaria,174.0,72.0,unknown
361,stefan mlyakov,1971-09-22 00:00:00,gabrovo,gabrovo,bul,bulgaria,183.0,80.0,unknown
362,wanda allansadegur,1955-01-24 00:00:00,victoria,british columbia,can,canada,165.0,91.0,unknown
363,brenda cuming,1958-09-02 00:00:00,unknown,unknown,unknown,canada,160.0,65.0,unknown
364,mary grant,1949-02-27 00:00:00,windsor,ontario,can,canada,169.0,70.0,unknown
365,linda kazienko,1955-05-29 00:00:00,grimsby,ontario,can,canada,175.0,61.0,unknown
366,lucille lemay,1950-07-20 00:00:00,montral,qubec,can,canada,157.0,53.0,unknown
367,vi muir,1934-11-04 00:00:00,duncan,british columbia,can,canada,170.0,70.0,unknown
368,marjory saunders,1913-03-10 00:00:00,unknown,unknown,unknown,canada,162.0,70.0,20101126
369,sylvain cadieux,1974-09-25 00:00:00,saintlouisdeterrebonne,qubec,can,canada,182.0,77.0,unknown
370,denis canuel,1962-10-22 00:00:00,schefferville,qubec,can,canada,176.0,75.0,unknown
371,daniel desnoyers,1957-02-27 00:00:00,qubec city,qubec,can,canada,187.0,90.0,unknown
372,elmer ewert,1934-09-19 00:00:00,unknown,unknown,unknown,canada,181.0,70.0,unknown
373,ed gamble,1935-09-18 00:00:00,leicester,england,gbr,canada,173.0,61.0,20161231
374,don jackson,1932-10-25 00:00:00,lindsay,ontario,can,canada,178.0,70.0,20090126
375,dave mann,1957-02-01 00:00:00,vancouver,british columbia,can,canada,180.0,73.0,unknown
376,john mcdonald,1965-05-28 00:00:00,halifax,nova scotia,can,canada,183.0,74.0,unknown
377,wayne pullen,1945-02-27 00:00:00,vancouver,british columbia,can,canada,183.0,70.0,unknown
378,jeannot robitaille,1953-04-19 00:00:00,dupuy,qubec,can,canada,175.0,75.0,unknown
379,claude rousseau,1953-06-16 00:00:00,saintnicolas,qubec,can,canada,178.0,76.0,unknown
380,rob rusnov,1973-12-09 00:00:00,toronto,ontario,can,canada,180.0,89.0,unknown
381,kevin sally,1972-12-05 00:00:00,richmond hill,ontario,can,canada,183.0,84.0,unknown
382,he ying,1977-04-17 00:00:00,siping,jilin,chn,peoples republic of china,170.0,68.0,unknown
383,li lingjuan,1966-04-10 00:00:00,unknown,unknown,unknown,peoples republic of china,166.0,62.0,unknown
384,ma xiangjun,1964-10-30 00:00:00,qingdao,shandong,chn,peoples republic of china,171.0,65.0,unknown
385,ma shaorong,1970-12-13 00:00:00,unknown,unknown,unknown,peoples republic of china,171.0,61.0,unknown
386,wang hong,1965-05-22 00:00:00,unknown,unknown,unknown,peoples republic of china,171.0,58.0,unknown
387,wang jin,1960-12-05 00:00:00,unknown,unknown,unknown,peoples republic of china,171.0,68.0,unknown
388,wang xiaozhu,1973-05-15 00:00:00,unknown,unknown,unknown,peoples republic of china,176.0,63.0,unknown
389,wu yanan,1964-12-07 00:00:00,unknown,unknown,unknown,peoples republic of china,169.0,62.0,unknown
390,yang jianping,1979-12-10 00:00:00,taiyuan,shanxi,chn,peoples republic of china,171.0,75.0,unknown
391,yao yawen,1967-02-02 00:00:00,unknown,unknown,unknown,peoples republic of china,167.0,61.0,unknown
392,duoji qiuyun,1962-12-15 00:00:00,unknown,unknown,unknown,peoples republic of china,174.0,75.0,unknown
393,feng zemin,1958-01-18 00:00:00,unknown,unknown,unknown,peoples republic of china,172.0,73.0,unknown
394,fu shengjun,1972-12-28 00:00:00,unknown,unknown,unknown,peoples republic of china,173.0,65.0,unknown
395,hao wei,1968-10-30 00:00:00,unknown,unknown,unknown,peoples republic of china,184.0,70.0,unknown
396,liang qiang,1973-04-07 00:00:00,unknown,unknown,unknown,peoples republic of china,174.0,65.0,unknown
397,liang qiuzhong,1966-09-12 00:00:00,unknown,unknown,unknown,peoples republic of china,175.0,73.0,unknown
398,luo hengyu,1972-12-22 00:00:00,unknown,unknown,unknown,peoples republic of china,186.0,86.0,unknown
399,ru guang,1955-11-01 00:00:00,unknown,unknown,unknown,peoples republic of china,170.0,64.0,unknown
400,shen jun,1972-06-27 00:00:00,unknown,unknown,unknown,peoples republic of china,176.0,70.0,unknown
401,tang hua,1977-09-06 00:00:00,unknown,unknown,unknown,peoples republic of china,175.0,77.0,unknown
402,ba yongshan,1961-08-06 00:00:00,unknown,unknown,unknown,peoples republic of china,180.0,70.0,unknown
403,zhang zheng,1963-05-18 00:00:00,unknown,unknown,unknown,peoples republic of china,181.0,78.0,unknown
404,mara echevarra,1960-07-07 00:00:00,unknown,unknown,unknown,colombia,176.0,70.0,unknown
405,juan echevarra,1962-01-28 00:00:00,unknown,unknown,unknown,colombia,179.0,71.0,unknown
406,patricia obregn,1952-02-18 00:00:00,san jos,san jos,crc,costa rica,176.0,70.0,20201006
407,luis gonzlez,1945-11-19 00:00:00,san jos,san jos,crc,costa rica,179.0,86.0,unknown
408,jorge murillo,1939-11-15 00:00:00,san jos,san jos,crc,costa rica,180.0,81.0,unknown
409,juan jos wedel,1944-06-28 00:00:00,san juan de tibs,san jos,crc,costa rica,177.0,73.0,20131120
410,simos simonis,1966-07-23 00:00:00,unknown,unknown,unknown,cyprus,176.0,70.0,unknown
411,lilli lentz,1924-09-13 00:00:00,unknown,unknown,unknown,denmark,172.0,70.0,unknown
412,erna rahbek pedersen,1926-10-06 00:00:00,kbenhavn copenhagen,hovedstaden,den,denmark,172.0,70.0,20020101
413,herluf andersen,1931-12-25 00:00:00,unknown,unknown,unknown,denmark,177.0,70.0,20130130
414,arne jacobsen,1942-06-12 00:00:00,rhus aarhus,midtjylland,den,denmark,178.0,72.0,unknown
415,jan jacobsen,1963-03-05 00:00:00,unknown,unknown,unknown,denmark,170.0,62.0,unknown
416,ole gammelgaard nielsen,1965-11-20 00:00:00,silkeborg,midtjylland,den,denmark,181.0,72.0,unknown
417,jan rytter,1973-09-05 00:00:00,aalborg,nordjylland,den,denmark,176.0,70.0,unknown
418,henrik kromann toft,1968-07-11 00:00:00,aalborg,nordjylland,den,denmark,195.0,80.0,unknown
419,teresa fernndez,1949-10-15 00:00:00,oviedo,asturias,esp,spain,176.0,70.0,unknown
420,ascensin guerra,1955-02-28 00:00:00,madrid,madrid,esp,spain,171.0,63.0,unknown
421,montserrat martn,1966-07-26 00:00:00,montblanc,tarragona,esp,spain,156.0,56.0,unknown
422,mara teresa romero,1930-09-22 00:00:00,madrid,madrid,esp,spain,168.0,70.0,unknown
423,mara teresa valds,1961-04-11 00:00:00,lugones,asturias,esp,spain,168.0,60.0,20030601
424,juan carlos holgado,1968-04-16 00:00:00,dierdorf,rheinlandpfalz,ger,spain,178.0,70.0,unknown
425,manuel jimnez,1940-02-02 00:00:00,manzanares,ciudad real,esp,spain,175.0,85.0,20170927
426,alfonso menndez,1966-05-31 00:00:00,avils,asturias,esp,spain,176.0,70.0,unknown
427,francisco peralta,1943-09-18 00:00:00,manzanilla,huelva,esp,spain,176.0,63.0,20200318
428,jos prieto,1946-04-24 00:00:00,huelva,huelva,esp,spain,170.0,61.0,unknown
429,emilio ramos,1935-04-25 00:00:00,madrid,madrid,esp,spain,169.0,70.0,unknown
430,manuel rubio,1951-09-13 00:00:00,barcelona,barcelona,esp,spain,172.0,74.0,unknown
431,antonio vzquez,1961-01-26 00:00:00,levinco,asturias,esp,spain,188.0,76.0,unknown
432,raul kivilo,1970-10-04 00:00:00,jrvakandi,raplamaa,est,estonia,182.0,85.0,unknown
433,minna heinonen,1967-08-26 00:00:00,harjavalta,satakunta,fin,finland,173.0,70.0,unknown
434,carita jussila,1947-08-20 00:00:00,helsinki,uusimaa,fin,finland,164.0,59.0,20110318
435,pivi meriluotoaaltonen,1952-12-12 00:00:00,tampere,pirkanmaa,fin,finland,171.0,61.0,unknown
436,jutta poikolainen,1963-03-15 00:00:00,tampere,pirkanmaa,fin,finland,176.0,70.0,unknown
437,ulla rantala,1957-05-01 00:00:00,tammela,kantahme,fin,finland,173.0,58.0,unknown
438,ismo falck,1966-08-22 00:00:00,paltamo,kainuu,fin,finland,172.0,70.0,unknown
439,olavi laurila,1940-12-29 00:00:00,vaasa,pohjanmaa,fin,finland,181.0,90.0,unknown
440,jari lipponen,1972-10-17 00:00:00,kemi,lappi,fin,finland,182.0,75.0,unknown
441,kauko laasonen,1951-01-08 00:00:00,keslahti,pohjoiskarjala,fin,finland,178.0,70.0,unknown
442,kysti laasonen,1945-09-27 00:00:00,kitee,pohjoiskarjala,fin,finland,173.0,70.0,unknown
443,tomi poikolainen,1961-12-27 00:00:00,helsinki,uusimaa,fin,finland,178.0,70.0,unknown
444,jorma sandelin,1936-06-04 00:00:00,kristiinankaupunki,pohjanmaa,fin,finland,183.0,73.0,unknown
445,markku syrjl,1955-05-12 00:00:00,kurikka,etelpohjanmaa,fin,finland,186.0,65.0,20231011
446,tommi tuovila,1971-07-08 00:00:00,kuusamo,pohjoispohjanmaa,fin,finland,185.0,90.0,unknown
447,pentti vikstrm,1951-12-09 00:00:00,oulainen,pohjoispohjanmaa,fin,finland,187.0,79.0,unknown
448,mariejose bazin,1952-05-03 00:00:00,avignon,vaucluse,fra,france,173.0,75.0,unknown
449,sverine bonal,1972-02-13 00:00:00,montpellier,hrault,fra,france,164.0,56.0,unknown
450,pierrette dame,1936-08-26 00:00:00,unknown,unknown,unknown,france,159.0,70.0,unknown
451,herrad frey,1933-08-25 00:00:00,basel,baselstadt,sui,france,169.0,70.0,20221119
452,christine gabillard,1970-01-02 00:00:00,le perreuxsurmarne,valdemarne,fra,france,168.0,64.0,unknown
453,nathalie hibon,1969-04-24 00:00:00,meaux,seineetmarne,fra,france,168.0,58.0,unknown
454,catherine pellen,1956-12-04 00:00:00,paris,paris,fra,france,175.0,73.0,unknown
455,mariechristine ventrillon,1949-03-11 00:00:00,unknown,unknown,unknown,france,172.0,66.0,unknown
456,charles aubras,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
457,douard beaudoin,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
458,henri berton,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
459,julien brul,1875-04-30 00:00:00,avillysaintlonard,oise,fra,france,176.0,70.0,unknown
460,gustave cabaret,1866-11-01 00:00:00,clayesouilly,seineetmarne,fra,france,176.0,70.0,19180404
461,alain convard,1947-01-16 00:00:00,bellevillesurmeuse,meuse,fra,france,189.0,70.0,19740806
462,albert dauchez,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
463,jeanlouis de la croix,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
464,denet,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
465,grard douis,1952-02-29 00:00:00,unknown,unknown,unknown,france,178.0,75.0,unknown
466,jacques doyen,1943-08-21 00:00:00,unknown,unknown,unknown,france,173.0,70.0,unknown
467,lon epin,1858-10-30 00:00:00,ceintrey,meurtheetmoselle,fra,france,176.0,70.0,19280703
468,pascal fauvel,1882-04-08 00:00:00,bthisysaintpierre,oise,fra,france,176.0,70.0,19421022
469,bruno felipe,1964-03-29 00:00:00,saintouen,seinesaintdenis,fra,france,180.0,69.0,unknown
470,mile fisseux,1868-02-15 00:00:00,paris xe,paris,fra,france,176.0,70.0,unknown
471,sbastien flte,1972-03-25 00:00:00,brest,finistre,fra,france,170.0,58.0,unknown
472,claude franclet,1964-06-23 00:00:00,paris,paris,fra,france,176.0,65.0,unknown
473,galinard,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
474,louis glineur,1849-12-10 00:00:00,dour,hainaut,bel,belgium,176.0,70.0,unknown
475,eugne grisot,1866-12-19 00:00:00,frtigneyetvelloreille,hautesane,fra,france,176.0,70.0,19360502
476,mile grumiaux,1861-06-11 00:00:00,hornu,hainaut,bel,france,176.0,70.0,19320518
477,olivier heck,1966-06-29 00:00:00,pau,pyrnesatlantiques,fra,france,182.0,75.0,unknown
478,henri helle,1873-09-04 00:00:00,thiescourt,oise,fra,france,176.0,70.0,19010621
479,henri hrouin,1876-02-19 00:00:00,congissurthrouanne,seineetmarne,fra,france,176.0,70.0,unknown
480,oscar jay,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
481,albert le tyrant,1946-09-12 00:00:00,unknown,unknown,unknown,france,170.0,70.0,unknown
482,lecomte,unknown,unknown,unknown,unknown,france,176.0,70.0,unknown
483,louishenry lemirre,1929-04-08 00:00:00,vire,calvados,fra,france,180.0,70.0,20000801
484,paul leroy,1884-01-13 00:00:00,bellot,seineetmarne,fra,france,176.0,70.0,19490409
485,damien letulle,1973-04-03 00:00:00,bayeux,calvados,fra,france,184.0,82.0,unknown
486,philippe loyen,1962-11-22 00:00:00,unknown,unknown,unknown,france,168.0,54.0,unknown
487,arthur mabillon,1888-10-13 00:00:00,clayesouilly,seineetmarne,fra,france,176.0,70.0,19611013
